"AboutRapidfacture_P2","Entscheiden Sie, ob Sie best Price oder möglichst kurze Lieferzeit benötigen. Dass die Bauteile selbst stimmig sind und Ihren Anforderungen genügen, ist selbstverständlich. Darüber hinaus legen wir hohen Wert auf gute Kommunikation und die Einhaltung von Lieferterminen."
"AboutRapidfacture_P3","Die Herausforderungen der Fertigung sehen wir als Möglichkeit, um an uns und unseren Prozessen stetig zu arbeiten und mit unseren Softwarelösungen den nächsten Schritt zu gehen. Am liebesten arbeiten kooperieren wir mit Menschen zusammen, die mit der gleichen Ambition an Ihren Produkten arbeiten. Hierbei unterstützen zu können, ist unsere Motivation."
"other_language_icon","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAAAUUlEQVRIS2NkoDFgpLH5DMPHgv80CipGWBCNWoArhOkURP8ZGGgSB4wMDBAfjFqAM4bpF0RnaBTJJrBIHrUARywzDp8golFdADZ2+FSZNAslALYHIRmpmSLXAAAAAElFTkSuQmCC"
"link_HP_other_language","/en"
"change_to_language","Zur englischen Seite wechseln"
"language","de"
"socialMedia","Soziale Medien"
"conditions","Rechtliches"
"partner","Partner"
"name","Name"
"companyName","Firmenname"
"manufacturingPartner","Profitieren Sie als Fertigungspartner von Rapidfacture"
"YourSoftwareYourCompany","Unsere Software - Ihr Unternehmen"
"PartnerSlogan1","Nutzen Sie eine der vielen Möglichkeiten, die Rapidfacture bietet."
"PartnerSlogan2","Gerne beraten wir Sie auch zu Ihrer Individuallösung!"
"software","Software"
"manufacturingPartnerBenefit_Pre","Rapidfacture liefert ..."
"manufacturingPartnerBenefit_1","bessere Auslastung Ihrer Maschinen zusätzlich zu Ihrem Alltagsgeschäft."
"manufacturingPartnerBenefit_2","alle Auftragsdaten vorgefiltert."
"manufacturingPartnerBenefit_3","die online-Vermarktung Ihres Produktionsunternehmens."
"manufacturingPartnerBenefit_4","keine Fertigungsverpflichtung und somit keinen Mehraufwand."
"manufacturingPartnerBenefit_5","die komplette Software-Infrastruktur."
"manufacturingPartnerBenefit_6","ein schlüsselfertiges System für Sie."
"manufacturingPartnerBenefit_Extra_1","Legen Sie gleich los.
Stammdaten für Prozess- und Werkzeugdatenbank liefern wir mit. Die Erstellung von 2 Postprozessoren ist inklusive. Profitieren Sie von der Weiterentwicklung unserer Software und höhere Automation."
"manufacturingPartnerBenefit_Extra_2","Die Zeit dreht sich weiter: Vernetzen - aber mit Verstand.
Mit Rapidfacture bleibt die Kontrolle bei Ihnen!"
"OrderOnline","Online bestellen"
"OnlineOrder","Onlinebestellung"
"CADSoftwareDescription","Das Online-CAD von Rapidfacture ist auf Drehen optimiert und intuitiv bedienbar. Die Live-Preisberechnung sowie integrierte Design-Rule-Checks stellen kosten- und fertigungsgerechtes Konstruieren sicher.
 Neben der reinen Geometrie werden Toleranzen, Oberflächengüten und Bearbeitungen (z.B. Gewinde) mit definiert,
 was eine automatisierte Weiterverarbeitung möglich macht. Als Webanwendung ist das CAD von beliebigen Computern im Firmennetz ohne Installation nutzbar."
"CAMSoftwareDescription","Das CAM-System von Rapidfacture erstellt NC-Programme gestützt auf Ihre Prozess-, Material- und Werkzeugdatenbank. Die Kontur der Drehteile wird automatisch zerlegt, Werkzeuge und Bearbeitungen zugeordnet. Ausgegeben wird ein Arbeits- und Rüstplan inklusive NC-Programm. Anweisungen zum Messen der Werkstücke werden als Kommentare in die NC-Programme eingefügt. Somit lässt sich, trotz der Vielzahl an Parametern, die Software einfach bedienen."
"ERPSoftwareDescription","Das ERP-System von Rapidfacture bietet eine gemeinsame Verwaltung und saubere Archivierung von Aufträgen. Gekoppelt mit den zugehörigen Zeichnungen und den NC-Programmen ersparen Sie sich künftig lästiges Suchen.
Durch einen modularen Aufbau des ERP-Systems können die für Sie relevante Komponenten einzeln erworben und in Ihr bestehendes System integriert werden.
Die Weboberfläche ermöglicht die flexible Nutzung von beliebigen Computern im Firmennetz ohne Installation."
"CALCSoftwareDescription","Im Vergleich zu üblicher Kalkulationssoftware oder Excel-Tools bezieht der Rapidfacture Kalkulator wesentlich mehr Details ein. Dies ermöglicht realistische Berechnungen von Rüst- und Bearbeitungszeiten. Anstatt üblicher Schätzungen werden alle Details einer Zeichnung sicher und schnell mit einbezogen. Die Kalkulation berückstichtigt weiterhin auch Maschinen-, Werkzeug- und Materialparameter. Auch Menschen ohne langejährige CNC-Erfahrung können nun Preise berechnen, erfahrene Mitarbeiter können durch Vergleichen Ihre Effizienz steigern."
"yourFirstname","Vorname"
"yourLastname","Nachname"
"yourCompany","Firma"
"yourCompanySize","Firmengröße"
"yourMessage","Ihre Nachricht"
"yourPhone","Ihre Telefonnummer"
"order","Bestellung"
"Introduction Video","Einführungsvideo"
"ProductionFromDrawing","Fertigung nach Zeichnung"
"PDFpreferred","PDF-Zeichnungen bevorzugt (alle Parameter wie Material, Toleranzen, Oberfläche enthalten)"
"WeHelpYouMakeDraw","Gern unterstützen unsere Ingenieure Sie bei der fertigungsgerechten Konstruktion"
"Production","Fertigung"
"Quantities1-1000","Abnahmemenge: 1 - 100.000 Stück"
"Diameter3-190mm","Durchmesser: 3 - 190 mm"
"Length-450mm","Länge: bis 450 mm"
"TurningMillingDrilling","Drehen, Fräsen, Bohren"
"ThreadsKnurlings","Gewinde, Rändelung"
"OneClickToPart","Mit nur einem Klick zum Bauteil"
"CadTemplates","CAD-Vorlagen"
"softwareBenefit_CAD_1","Live-Preisberechnung"
"softwareBenefit_CAD_2","Intuitive Bedienung"
"softwareBenefit_CAD_3","Für Drehen optimiert"
"softwareBenefit_CALC_1","Rüst-/Fertigungszeit"
"softwareBenefit_CALC_2","Probleme früh erkennen"
"softwareBenefit_CALC_3","Parameter anpassbar"
"softwareBenefit_ERP_1","Auf Fertigung optimiert"
"softwareBenefit_ERP_2","Verbunden mit CAD/CAM"
"softwareBenefit_ERP_3","Zeichnungen verwalten"
"softwareBenefit_CAM_1","Intuitive Bedienung"
"softwareBenefit_CAM_2","Prozessdatenbank"
"softwareBenefit_CAM_3","Autogenerate-NC"
"interestedAwaitYourMessage","Interessiert? Kontaktieren Sie uns!"
"interestedInDemo","Sie werden danach zu unserem Demosystem weitergeleitet."
"demoRedirect","Demo-System"
"CADSoftwareExtra_1","Zeichnung mit Materialdefinition und Metadaten (Allgemeintoleranz/Oberflächen, Ersteller, …) anlegen"
"CADSoftwareExtra_2","Kontur (Außen/Innen) erstellen, Toleranz und Passungsdefinition festlegen"
"CADSoftwareExtra_3","Kantendefinition: Radien/Fasen/Freistiche nach Normen DIN 509 und DIN 76"
"CADSoftwareExtra_4","Flächen-Features: Metrische/UNC/UNF-Gewinde, Definition Oberflächengüte, Rändelung"
"CADSoftwareExtra_5","Volumen-Features: Querbohrung, Polygon-Fräsung (Schlüsselweite, Sechskant, etc.)"
"CADSoftwareExtra_6","Integrierter Taschenrechner, Gewichtsberechnung, Passungsrechner, Berechnung Wellen und Welle/Nabe-Verbindungen"
"CADSoftwareExtra_7","CAD-Format bildet alle fertigungsrelevanten Parameter ab (Geometrie, Toleranzen, Oberflächen)
– Basis für automatisierte Weiterverarbeitung"
"CADSoftwareExtra_8","Design Rules Checks"
"CADSoftwareExtra_9","2D-Export PDF, 3D-Export STEP/IGES/STL"
"CADSoftwareExtra_10","Benutzerkonto mit Zeichnungsverwaltung"
"CADSoftwareExtra_11","Vorlagen anlegen und laden"
"CALCSoftwareExtra_1","Zeichnung einlesen und mit einem Klick den Preis kalkulieren"
"CALCSoftwareExtra_2","Materialkosten berechnen"
"CALCSoftwareExtra_3","Bearbeitungsfolgen, Einspannungen schätzen"
"CALCSoftwareExtra_4","Rüst- und Bearbeitungszeit schätzen"
"CALCSoftwareExtra_5","Bedarf Sonderwerkzeuge und Sonderwerkzeugkosten schätzen"
"CALCSoftwareExtra_6","Versandkostenrechner"
"CALCSoftwareExtra_7","alle Kalkulationsparameter sichtbar und anpassbar"
"ERPSoftwareExtra_1","Verwaltung von Anfragen, Aufträgen, Kunden"
"ERPSoftwareExtra_2","Erstellung von Angeboten, Auftragsbestätigung, Lieferschein, Rechnungen"
"ERPSoftwareExtra_3","Integriertes, schlankes CRM-System"
"ERPSoftwareExtra_4","Anfragen über Website Anfrageformular gehen direkt ins ERP-System – „1 Klick zum Angebot“"
"ERPSoftwareExtra_5","Verwaltung von Zeichnungen mit zugehörigen NC-Programmen"
"ERPSoftwareExtra_6","Zeiterfassung verschiedener Bearbeitungsschritte"
"ERPSoftwareExtra_7","Verwaltung von Materialien"
"ERPSoftwareExtra_8","Werkzeugverwaltung"
"ERPSoftwareExtra_9","Verwaltung Spannzeuge"
"ERPSoftwareExtra_10","Materialverfügbarkeit und Lieferzeit auf Ihrer Website anzeigen"
"CAMSoftwareExtra_1","Plandrehen, Konturdrehen innen/außen, Abstechen, Einstechen, Bohren"
"CAMSoftwareExtra_2","Gewindedrehen"
"CAMSoftwareExtra_3","Feature-Erkennung: Automatische Konturzerlegung, Erkennung von Hinterschnitten und Einstichen"
"CAMSoftwareExtra_4","Materialdatenbank und Werkzeugverwaltung"
"CAMSoftwareExtra_5","Prozesswissensdatenbank zur schnellen Programmerzeugung"
"CAMSoftwareExtra_6","Automatische Erzeugung von Kommentaren für bessere Übersicht in NC-Programmen"
"CAMSoftwareExtra_7","Messhalte (Passungen, Gewinde) inklusive automatisch erzeugten Kommentaren als Bedieneranweisungen"
"CAMSoftwareExtra_8","Zyklusauflösung nach reinem G-Code mit integrierter Schneidenradienkompensation"
"CAMSoftwareExtra_9","Automatische Erzeugung von Arbeitsplänen und Werkzeuglisten"
"CAMSoftwareExtra_10","Zeitberechnung"
"materialOverview","Übersicht Materialien"
"flange","Flansch"
"InfoFlyer"," Info-Flyer"
"Presentation"," Präsentation"
"SoftwareBrochure","Software Broschüre"
"producionPlace","Produktionsstandort"
"marketplace","Marktplatz"
"blog","Blog"
"login","Login"
"tradeFair","Messen"
"SoftwareFlyer"," Software Flyer"
"onExpositionVisitUs","Bald finden Sie uns auch persönlich auf der Hannover Messe."
"GetContourFromStepOrConstruct","Kontur: STEP-Import oder online konstruieren"
"administration","IT-Administration"
"individualSolutions","Individuelle Lösungen"
"standardSoftware","Rapid Suite"
"jobs","Jobs"
"FromPieceNum1","ab Stückzahl 1"
"street","Straße"
"zip","Postleitzahl"
"city","Stadt"
"cadInfo","Infos zum CAD"
"LearnMoreAboutOnlineCAD","Mehr Infos zum Online-CAD"
"LearnMoreAboutProduction","Mehr Infos zur Fertigung"
"BeginWith","Starten Sie mit ..."
"BeginWith_OnlineCAD","dem Online-CAD"
"BeginWith_Template","einer Vorlage"
"BeginWith_Video","dem Intro-Video"
"SoftwareClaim1","Fertigung wird digital."
"SoftwareClaim2","Unsere Software unterstützt Sie dabei."
"WhyRapidSuite","Warum die Rapid Suite?"
"ProductionAutomaticQuotingManual","Sie fertigen vollautomatisch, aber kalkulieren manuell?"
"ProductionAutomaticQuotingManual_1","Automatisierung Ihres Angebotsprozesses"
"ProductionAutomaticQuotingManual_2","Zeitgewinnung für Ihren Fertigungsprozess"
"ProductionAutomaticQuotingManual_3","Präzisierung Ihrer Kalkulation"
"ProductionAutomaticQuotingManual_4","Schnellerer Kundenservice"
"SoftwareTooComplicated","Ihre Software ist zu kompliziert?"
"SoftwareTooComplicated_1","Intuitive Websoftware von Rapidfacture"
"SoftwareTooComplicated_2","Schnelle Einarbeitung möglich - keine Schulung nötig"
"SoftwareTooComplicated_3","Keine Installation nötig"
"SoftwareTooComplicated_4","Schlüsselfertiges System"
"SoftwareTooComplicated_5","Automatisches Backup und Monitoring"
"TypingPDFDrawingsByHand","Sie tippen PDF-Zeichnungen manuell in den PC?"
"TypingPDFDrawingsByHand_1","Maximale Automation"
"TypingPDFDrawingsByHand_2","Dies macht kleine Losgrößen möglich, stärkt die Konkurrenzfähigkeit und wirkt Fachkr&aumlftemangel entgegen"
"TypingPDFDrawingsByHand_3","Vermeidung von Schnittstellenproblemen aufgrund durchgehender Datenbasis"
"TypingPDFDrawingsByHand_4","Reduzierung des Integrationsaufwandes"
"SurveyingProductionTooLaborious","Die Erfassung Ihrer Produktion ist zu aufwändig?"
"SurveyingProductionTooLaborious_1","Mehr Struktur - weniger Suchaufwand"
"SurveyingProductionTooLaborious_2","Verwaltung Ihrer Kunden, Aufträge, Zeichnungen, NC-Programme u.v.m. in einem System"
"SurveyingProductionTooLaborious_3","Rückführung der Produktionserfahrungen in die Angebotserstellung"
"MustItBeRapidfacture","Muss es unbedingt Rapidfacture sein?"
"MustItBeRapidfacture_1","Kombination aus ERP, CAD/CAM, QS, PPS, PDM, Kalkulation und NC-Programm-Verwaltung möglich"
"MustItBeRapidfacture_2","Vereinigung von Wissen aus den Bereichen Fertigung, technische Entwicklung, CAD/CAM, ERP und Kalkulation"
"EstablishedSoftwareDoesntMeetExpectations","Eine gängige Software erfüllt nicht Ihre Ansprüche?"
"EstablishedSoftwareDoesntMeetExpectations_1","Modulare Software von Rapidfacture"
"EstablishedSoftwareDoesntMeetExpectations_2","Anpassung an Ihre Ansprüche"
"EstablishedSoftwareDoesntMeetExpectations_3","Open-Source Module"
"EstablishedSoftwareDoesntMeetExpectations_4","Stabilität und Flexibilität in der Software"
"SoftwareModules","Software Module"
"GoToOnlineDemo","Zur Online Demo"
"Software-CustomClaim1","Wir bilden Ihren Prozess digital nach."
"Software-CustomClaim2","Unsere Automation macht Sie dauerhaft konkurrenzfähig."
"OurSpecialties","Unsere Spezialgebiete"
"Automation","Automation"
"Automation_1","Automation des Angebotsprozess"
"Automation_2","Automtisierte NC-Programmerstellung"
"Automation_3","Nachbildung komplexer Prozesse"
"Integration","Vernetzung"
"Integration_1","Wissen in vielen Bereichen (Fertigung, Technische Entwicklung, CAD/CAM, ERP, Kalkulation)"
"Integration_2","Parameter und Wissensdatenbanken"
"Integration_3","Digitale Trends"
"ContemporaryWebTechnologies","Moderne Webtechnologien"
"ContemporaryWebTechnologies_1","Apps in modularem Baukastensystem, schnelle Erstellung neuer Applikationen"
"thermorouter_text_1.2","Intuitive Dokumentation bestehender Anlagen vor Ort mit einem Tablet"
"ContemporaryWebTechnologies_2","Leicht bedienbare Software, keine Installation, geräteunabhängig"
"ContemporaryWebTechnologies_3","Agile Entwicklung"
"WhyAutomate","Warum höher automatisieren?"
"WhyAutomate_1","Heutzutage haben es Fertigungsbetriebe nicht leicht."
"WhyAutomate_2","Neben den eigentlichen Problemen der Fertigung spitzen sich andere Faktoren zu:"
"WhyAutomate_3","Es wird immer schwerer, Fachpersonal zu finden"
"WhyAutomate_4","Kampfpreise aus dem Ausland treiben Preise in den Keller"
"WhyAutomate_5","Der Trend geht zu kleineren Stückzahlen"
"WhyAutomate_6","Lieferzeiten sollen kürzer werden"
"MyProcessIsComplicatedCanItBeAutomated","Mein Prozessablauf ist komplex - kann er automatisiert werden?"
"MyProcessIsComplicatedCanItBeAutomated_1","Komplexität in Software nachzubilden ist eine Frage des Aufwands."
"MyProcessIsComplicatedCanItBeAutomated_2","Es ist lohnend, wenn sich viel Zeitaufwand sparen lässt, wenn ..."
"MyProcessIsComplicatedCanItBeAutomated_3","Aufgaben häufig wiederkehren und/oder lang dauern"
"MyProcessIsComplicatedCanItBeAutomated_4","Die Aufgaben hohe Einlernzeit erfordern"
"MyProcessIsComplicatedCanItBeAutomated_5","Sich computergestüzt eine höhere Optimierung erreichen lässt"
"IsRapidfactureSoftwareCompatibleWithMySoftware","Ist die Rapidfacture Software kompatibel mit meiner Software?"
"IsRapidfactureSoftwareCompatibleWithMySoftware_1","Die Rapidfacture Software kann in Ihre bestehende Software integriert werden."
"IsRapidfactureSoftwareCompatibleWithMySoftware_2","Unsere Schnittstellen sind offen"
"IsRapidfactureSoftwareCompatibleWithMySoftware_3","Maschinen können in kurzer Zeit angepasst werden"
"IsRapidfactureSoftwareCompatibleWithMySoftware_4","Weitere Materialien lassen sich zur Wissensdatenbank hinzufügen"
"IsRapidfactureSoftwareCompatibleWithMySoftware_5","Lehnen Sie sich zurück - überlassen Sie uns die Einrichtung"
"JobsClaim1","<center><b>Wir verbinden IT und Maschinenbau.</b></center>"
"JobsClaim2","<center><b><i>Unsere Leidenschaft ist Automation.</i></b></center>"
"JobsClaim3","<center><b><i>Werde Teil unseres Teams!</i></b></center>"
"YourProfile","Dein Profil"
"Tasks","Tätigkeiten"
"OpenPositions","Offene Stellen"
"Interested?","Interessiert?"
"GetInTouch","Schreibe uns eine E-Mail"
"OrGiveUsACall","oder ruf uns direkt an unter +49 8442 92918-77."
"informationMaterial","Informationsmaterial"
"toContactForm","zum Kontaktformular"
"WeShowYouOurSoftwareOnYourPC","Wir zeigen Ihnen unsere Software online"
"orTestYourself","oder testen Sie selbst"
"RequestDemo","Demo anfordern"
"messageError","Fehler beim Senden - bitte senden Sie direkt eine Nachricht an info@rapidfacture.com"
"FiveAxisMilling","3- und 5-Achs Fräsbearbeitung"
"marketingManagement","Marketing Management"
"FrontendDev","Frontend Development"
"BackFrontDev","Backend and Frontend Development"
"officeManagement","Office Management"
"startOnlineCadInfo","Zeichnung erstellen, STEP Datei importieren oder PDF Zeichnungen anfragen"
"outOfOrderForRebuild","Derzeit wird unser Anfrageformular überarbeitet.<br><br>Anschließend finden Sie es im Kontobereich,<br>sodass Sie den Status jeder Anfrage im Konto verfolgen können.<br><br>Bitte richten Sie derzeit Ihre Anfragen mit pdf an"
"LoginAccount","LOGIN"
"privacyInfo","Bitte beachten Sie unsere"
"privacyPolicy","Datenschutzerklärung"
"OnlineDesign","Online konstruieren"
"ProductionCapabilites","Fertigungsmöglichkeiten"
"Sorting","Sortierung"
"SortByMonth","Sortieren nach Monat"
"SortByYear","Sortieren nach Jahr"
"SortByCategory","Sortieren nach Kategorie"
"team","Team"
"META_DESCRIPTION_impressum",""
"META_KEYWORDS_impressum",""
"subject","Betreff"
"contactPerson","Ansprechpartner"
"AreYouInterestedInRapidPrototyping","Sind Sie an Rapid-Prototyping interessiert?"
"AreYouLookingToReduceTimeInTheSupplyProcess","Wollen Sie Ihren Fertigungsprozess optimieren?"
"WeAreHappyToHelp","Wir sind für Sie da!"
"MonFri","Montag bis Freitag"
"officeAddress","Büro Adresse"
"officeAddressStreet","Max-Planck-Str. 7"
"officeAddressPostalCode","85716"
"officeAddressCity","Unterschleißheim"
"CentralOffice","Zentrale"
"PublicRelationsAndMarketing","PR und Marketing"
"TurnedAndMilledParts","Dreh- und Frästeile"
"CompanySize","Größe Ihres Unternehmens"
"TurnedPartsOnline","Dreh- und Frästeile online"
"contactForm","Kontaktformular"
"companySize","Unternehmensgröße"
"productionPartner","Partner"
"describeYourAmbition","Beschreiben Sie bitte kurz Ihre Fertigungskompetenz"
"becomeManufacturingPartner","Werden Sie Fertigungspartner"
"becomeManufacturingPartnerIn4Steps","IN 4 EINFACHEN SCHRITTEN MITMACHEN"
"becomeManufacturingPartnerIn4Steps1","Kontaktaufnahme mit Rapidfacture"
"becomeManufacturingPartnerIn4Steps2","Testbestellung in Ihrem Unternehmen"
"becomeManufacturingPartnerIn4Steps3","Prüfung der Teile durch Rapidfacture"
"becomeManufacturingPartnerIn4Steps4","Fertigungspartner werden"
"thermorouter_text_1.1","Applikation für das Installateur- und Heizungswesen"
"ManufacturingPartnerDescriptionHead","Rapidfacture ist stets auf der Suche nach neuen Fertigungspartnern."
"ManufacturingPartnerDescription","Alle Dreh- und Frästeile lassen wir ausschließlich in deutschen Betrieben fertigen. Qualität <span>Made in Germany</span> ist uns ein großes Anliegen - wir arbeiten deshalb mit möglichst lokal ansässigen Unternehmen zusammen.<br>Ein persönlicher Umgang und eine gute Zusammenhang mit unseren Fertigungspartnern ist uns dabei besonders wichtig."
"ManufacturingCapabilities","Ihr Fertigungsspektrum"
"ManufacturingYourAdvantages","Ihre Vorteile als Fertigungspartner von Rapidfacture"
"ManufacturingPartnerYouOffer","Sie bieten eine oder mehrere der folgenden Dienstleistungen an:"
"ManufacturingOurRequirements","UNSERE ANFORDERUNGEN"
"ManufacturingOurRequirementsText1","Ihr Produktionsstandort ist in Deutschland?"
"ManufacturingOurRequirementsText2","Sie bieten eine oder mehrere der nebenstehenden Dienstleistungen an?"
"ManufacturingOurRequirementsText3","Eine offene Kommunikation ist Ihnen wichtig?"
"ManufacturingYourServiceRange","IHR LEISTUNGSSPEKTRUM"
"ManufacturingYourServiceRangeHead1","CNC-Fertigung"
"ManufacturingYourServiceRangeText1","CNC-Drehen, CNC-Fräsen, Erodieren"
"ManufacturingYourServiceRangeHead2","Weiterbearbeitung"
"ManufacturingYourServiceRangeText2","Wärmebehandlung, Schleifen, Hohnen/Läppen, Beschichtung"
"ManufacturingYourServiceRangeHead3","Blechbearbeitung"
"ManufacturingYourServiceRangeText3","Laserschneiden, 3D-Druck"
"CNC-turning","CNC-Drehen"
"CNC-milling","CNC-Fräsen"
"erode","Erodieren"
"postProcessing","Weiterbearbeitung"
"heatTreatment","Wärmebehandlung"
"grind","Schleifen"
"honeLapping","Hohnen/Läppen"
"coating","Beschichtung"
"metalSheetManufacturing","Blechbearbeitung"
"LaserCutting","Laserschneiden"
"3d-printing","3D-Druck"
"newWays","WIR BESCHREITEN GERNE NEUE WEGE<br>UND MACHEN KEINE KOMPROMISSE BEI QUALITÄT."
"u2?","Sie auch?"
"BecomePartner","Partner werden"
"latheOperator",""
"Developer",""
"projectEngineer",""
"workingStudent",""
"unsolicited",""
"questionAboutVacancy",""
"sendUsYourApplication",""
"motivation",""
"cv",""
"asMail",""
"yourContactPerson","Ihr Ansprechpartner"
"generalInquiries","Allgemeine Anfragen"
"emailAddress","E-Mailadresse"
"phoneNumber","Telefonnummer"
"yourRequest","Ihre Anfrage"
"xingPage","Rapidfacture Xing-Profil"
"linkedInPage","Rapidfacture LinkedIn-Profil"
"faqCostEfficientToleranceTitle","Genauigkeit, Toleranzen und Oberflächengüte"
"faqCostEfficientGeometryTitle","Kosten durch Geometrie"
"faqCostEfficientMaterialTitle","Kostenabhängigkeit vom Material"
"showMoreText","Mehr"
"showLessText","Weniger"
"individualSoftware1","Rapidfacture unterstützt Unternehmen bei der <span>Digitalisierung ihrer Prozesse</span> durch die Entwicklung von <span>individueller Websoftware</span>. Sie kommt überall dort zum Einsatz wo Standardprogramme an ihre Grenzen stoßen."
"individualSoftware2","Unser Entwickler-Team bringt technisches Know-how aus der Softwareentwicklung sowie fachliche Expertise aus mehreren Branchen mit: Schwierige Aufgaben aus den Bereichen <span>Maschinenbau, Automation und Mechatronik </span> machen uns besonders Spaß. Wir sprechen die Sprache der Industrie und können effizient Anwender Know-how in IT gießen."
"individualSoftware3","Wir unterstützen bei der Konzeption und arbeiten nach Prinzipien <span>agiler Softwareentwicklung</span>. Die enge Zusammenarbeit mit dem Kunden ist uns ebenso wichtig, wie eine <span>strukturierte Arbeitsweise</span>, die sich vom Projektmanagement, bis zur Programmierung, bis zum Testen fortsetzt. Wir legen einen hohen Wert auf Softwarequalität und nachhaltigen Kundensupport."
"individualSoftware4","Die Individualsoftware mit einer <span>leicht zu bedienenden Benutzeroberfläche</span>, optimal abgestimmt auf die betriebliche Organisation unserer Kunden sehen wir als Basis. Je nach Anforderung kann das System <span>individuell erweitert</span> werden. Für mehr Freude an der Bedienung entwickeln wir Softwarelösungen, optimiert für alle gängigen mobilen Endgeräte."
"individualSoftware5","Unser Kunde erhält die für Ihn passende Lösung inklusive <span>Schnittstellenprogrammierung</span> und Anpassung."
"recommendationSrsStahl","SRS-Stahl revolutioniert den Stahlhandel: Online bestellen mit allen Industrie-Features und Weiterbearbeitungen. Für ein derartiges Projekt braucht man den richtigen Technologiepartner, den wir mit Rapidfacture gefunden haben. Wir werden von jemandem unterstützt, der unsere Sprache spricht und die Prozesskette vom Frontend bis hin zur ausgehenden Lieferung digitalisieren kann. <br><br>Ergebnis: Unsere Kunden sind begeistert. Wir sind begeistert."
"recommendatedFromSrsStahl","Richard Stoll, Geschäftsführer SRS-Stahl GmbH"
"calculationSoftware1","Die Kalkulationssoftware <span>Rapidfacture CALC</span> ist eine anwenderfreundliche und praxisnahe Software-Lösung für kleine und mittelständige Fertigungsbetriebe im Stahl-, Metall- und Maschinenbau"
"calculationSoftware2","Im Vergleich zu üblicher Kalkulationssoftware oder Excel-Tools bezieht der Rapidfacture-Kalkulator wesentlich mehr Details ein. Dies ermöglicht realistische Berechnungen von Rüst- und Bearbeitungszeiten. Anstatt üblicher Schätzungen werden alle Details einer Zeichnung sicher und schnell mit einbezogen. Die Kalkulation berücksichtigt weiterhin auch Maschinen-, Werkzeug-, und Materialparameter"
"calculationSoftware3","Durch die einfache Handhabung können auch Menschen ohne langjähriger CNC-Erfahrung Preise berechnen, erfahrene Mitarbeiter können durch Vergleichen Ihre Effizienz steigern"
"calculationSoftware4","Ergänzend zur Kalkulationssoftware kann das System auf Wunsch mit einer entsprechenden Schnittstelle zu Ihrem ERP- oder CAD-/CAM-System ergänzt werden"
"calculationSoftware5","Wir unterstützen Sie dabei, wenn Sie die Fertigungsprozesse in Ihrem Unternehmen optimieren möchten"
"rangeOfService","Leistungsspektrum"
"individualSoftware","Individuelle SOFTWARE"
"yourPersonalContact","Ihr persönlicher Ansprechpartner"
"howWeCanHelp","Wie können wir Sie unterstützen"
"allMarkedAreMandatory","Alle mit (*) gekennzeichneten Felder sind Pflichtfelder"
"references","REFERENZEN"
"services","Leistungen"
"softwareServices1_1","Konzeptionierung und Entwicklung eines Webshops, samt Prdouktkonfigurator "
"softwareServices1_2","Benutzerverwaltung und Admin-Bereich "
"softwareServices1_3","Auftragsverwaltungssystem "
"softwareServices1_4","Integration ERP-Schnittstelle "
"softwareServices2_1","Konzeptionierung und Entwicklung eines Online-CADs, samt Produktkonfigurator und Live-Preiskalkulator"
"softwareServices2_2","Angebundenes ERP- und Auftragsverwaltungssystem"
"more","Mehr"
"fewer","Weniger"
"technologies","Technologien"
"ourTechnologies1","Wir setzen auf neue zukunftssichere Webtechnologien. Diese ermöglichen es uns, schnell und effizient Anwendungen zu entwickeln. Skalierbarkeit der Anwendungen, responsive Design (mobile Optimierung) sowie Sicherheit der Applikation sind bei uns standardmäßig inbegriffen."
"ourTechnologies2","Unsere Lösungen laufen im Rechenzentrum ebenso, wie auf Ihrem eigenen Server. Wir setzen auf OpenSource und halten so Kosten im laufenden Betrieb niedrig. Durch den Einsatz von Package-Managment ist der langfristige Wartungsaufwand unserer Applikationen gering. Hochwertigen Software-Code erreichen wir durch Clean Code, kontinuierliches Testing, Code Analysen und Code Review. Investitionssicherheit für Sie ist durch flexible Strukturen und langfristig Erweiterbarkeit  gewährleistet."
"coreCompetencies","Kernkompetenzen"
"coreCompetencies1","Webkonfigurator für technische Produkte aus dem Bereich Maschinenbau"
"coreCompetencies2","Kalkulation"
"coreCompetencies3","Website und Shop-Systeme"
"coreCompetencies4","Industrie 4.0 und Schnittstellen"
"coreCompetencies5","CAD/CAM"
"company","Unternehmen"
"design","Tools"
"designFilterPlaceHolder","Suche Auslegungstool"
"designUrl","design.html"
"rapidfactureDesign","Rapidfacture: Tools zur Bauteilauslegung"
"alternateLan1","en"
"MechTools","Maschinenbau Tools"
"MechToolInfo","Mit unseren Berechnungs-Tools unterstützen wir Sie bei der Konstruktion und überschlägigen Auslegung Ihrer Bauteile.<br> Möchten Sie Ihr <a href=index.html>Bauteil in Auftrag geben</a> - wir freuen uns über Ihren Auftrag."
"orderNow","Jetzt bestellen"
"manufacturingAdvantagesHead1","Fertige Aufträge - keine Angebote"
