"metalSheetManufacturing","Metal sheet manufacturing"
"LaserCutting","Laser cutting"
"3d-printing","3D printing"
"newWays","We are going new ways in manufacuring and do not compromise quality."
"u2?","Would you like to become a part of it?"
"BecomePartner","Become a partner"
"latheOperator",""
"Developer",""
"projectEngineer",""
"workingStudent",""
"unsolicited",""
"questionAboutVacancy",""
"sendUsYourApplication",""
"motivation",""
"cv",""
"asMail",""
"yourContactPerson","Your contact persons"
"generalInquiries","General inquiries"
"emailAddress","E-mail address"
"phoneNumber","Phone number"
"yourRequest","Your inquiry"
"xingPage","Rapidfacture Xing page"
"linkedInPage","Rapidfacture LinkedIn page"
"faqCostEfficientToleranceTitle","Precision, tolerances and surface finish quality"
"faqCostEfficientGeometryTitle","Geometry-related costs"
"faqCostEfficientMaterialTitle","Material-related costs"
"showMoreText","More"
"showLessText","Less"
"individualSoftware1","Rapidfacture supports businesses in <span>digitizing their processes</span> by creating software tailored to our client's specific case. It excels where standard software meets its limits."
"individualSoftware2","Our team boasts expertise and experience in <span>mechanical engineering</span>, <span>automation</span>, <span>mechatronics</span> and <span>software development</span> - and we love solving complex, challenging tasks! We speak the language of the industry and are able to efficiently channel user know-how into IT products."
"individualSoftware3","We collaborate closely with our clients and prioritize a well-structured approach, software quality and sustained client support, beginning with the very first few steps in creating the core concept. Our workflow across project management, programming and testing follows the principles of <span>agile software development</span>."
"individualSoftware4","We offer an <span>individualized software product</span> that is optimally adapted to our clients' business operation model and provides an <span>intuitive, easy-to-use interface</span>. The software can be <span>expanded and customized according to requirements</span> and <span>supports all common mobile devices</span> to maximize user convenience and comfort."
"individualSoftware5","Our client receives a matching software solution, including interface programming and configuration."
"recommendationSrsStahl","SRS-Stahl is revolutionizing the way steel trade works. You can now order online and have access to all industry features and finishing options. A project of this dimension requires the right technology partner, and we've found ours: Rapidfacture! We are working with someone who speaks our language and is capable of digitizing the entire process chain, from front-end to the outgoing shipment. <br><br>Here's the bottom line: our customers are thrilled - and so are we."
"recommendatedFromSrsStahl","Richard Stoll, Executive Director, SRS-Stahl GmbH"
"calculationSoftware1","The calculation software <span>Rapidfacture CALC</span> is a user-friendly and practical software solution for small and medium-sized manufacturing companies in the steel, metal and mechanical engineering industries."
"calculationSoftware2","Compared to standard calculation software or Excel tools, the Rapidfacture calculator includes much more detail. This allows realistic calculations of set-up and processing times. Instead of common estimates, all details of a drawing are included safely and quickly. The calculation also takes into account machine, tool and material parameters."
"calculationSoftware3","Thanks to its easy handling, even people without many years of CNC experience can calculate prices. Experienced employees can increase their efficiency by using our software to perform comparisons."
"calculationSoftware4","In addition to the calculation software, the system can be optionally supplemented with a corresponding interface to your ERP or CAD/CAM system."
"calculationSoftware5","We support you if you want to optimize the production processes in your company."
"rangeOfService","Range of services"
"individualSoftware","INDIVIDUAL SOFTWARE"
"yourPersonalContact","Your personal contact"
"howWeCanHelp","How can we help you"
"allMarkedAreMandatory","All fields marked with (*) are mandatory"
"references","REFERENCES"
"services","Services"
"softwareServices1_1","Conceptual design and full-stack development of a webshop, including product configurator"
"softwareServices1_2","User management and admin area"
"softwareServices1_3","Order management system"
"softwareServices1_4","ERP interface integration"
"softwareServices2_1","Conceptual design and full-stack development of an online CAD, including product configurator and live price calculator"
"softwareServices2_2","Tailored ERP and order management system"
"more","More"
"fewer","Fewer"
"technologies","Technologies"
"ourTechnologies1","We are full-stack developers (frontend and backend) with know-how in the relevant programming languages ​​and frameworks.<br>We rely on sustainable and future-proof technologies"
"ourTechnologies2","Through continuous testing and code analysis, we create high-quality software code that is extensible in the long term and gives our customers investment security"
"coreCompetencies","Core competencies"
"coreCompetencies1","Web configuration"
"coreCompetencies2","Calculation"
"coreCompetencies3","Website and shop systems"
"coreCompetencies4","Industry 4.0 and interfaces"
"coreCompetencies5","CAD/CAM"
"company","Company"
"design","Tools"
"designFilterPlaceHolder","Search design tool"
"designUrl","design.html"
"rapidfactureDesign","Rapidfacture: Tools for mechanical design"
"alternateLan1","de"
"MechTools","Mechanical tools"
"MechToolInfo","We guide your process of construction and calculation with our mechanical engineering tools. <br> Would you like to <a href=index.html>order your parts</a> - we are happy to provide them."
"orderNow","Order now"
"manufacturingAdvantagesHead1","Production-ready orders instead of just offers"
"manufacturingAdvantagesText1","You receive orders that fit your service portfolio. You decide whether or not to accept them and whether or not you can meet the delivery date. <br><br>We take care of the entire offer process and make sure you receive all information required for manufacturing and shipping of parts. This way, you can skip the hassle of negotiating with clients completely."
"manufacturingAdvantagesHead2","No additional costs"
"manufacturingAdvantagesText2","The order subscription service is free for our manufacturing partners - there are no membership fees or other charges. A little time for a personal introduction and a test run is all that you'll need to invest."
"manufacturingAdvantagesHead3","Make full use of your production capacity"
"manufacturingAdvantagesText3","You get more orders and waste less time on offer negotiation with us at your side. Your personnel and machinery management efficiency is improved, your production capacity is better utilized and your set-up times are reduced."
"manufacturingAdvantagesHead4","Reduced effort and secure payments"
"manufacturingAdvantagesText4","We provide you with a service that ranges from sales to client billing. You receive all information required for manufacturing - we take care of the rest. This way, you can drastically reduce internal management costs and avoid trouble with clients. <br><br>After shipping an order, you simply bill us and we settle within 30 days. Payment is thus secured by Rapidfacture."
"missingFeatureHeadline",""
"faqMissingFeature",""
"plannedFeatureHeadline",""
"faqPlannedFeature",""
"tags","Tags"
"archiv","Archive"
"registeredBusinessAddress","Registered Business Address"
"privacyPolicy_Heading_1","1. General Information and Mandatory Information"
"privacyPolicy_Heading_2","2. Data Collection on the Rapidfacture Website"
"privacyPolicy_Heading_3","3. Analysis Tools"
"privacyPolicy_Heading_4","4. Plugins and Tools"
"privacyPolicyP1","Rapidfacture, the operator of this website, takes the protection of your personal and order-related data seriously. This Privacy Policy clarifies users about the nature, scope and purpose of the collection and processing of data by Rapidfacture."
"privacyPolicy_P_1.1","<b>Privacy of Personal Data</b>"
"privacyPolicy_P_1.2","We treat your personal data confidentially and in accordance with the statutory data protection regulations and this Privacy Policy. If you use the website of Rapidfacture GmbH, various personal data will be collected. Personal information in this case is information that personally identifies you. This Privacy Policy explains which kind of information we collect and what we use it for. It also explains how and for what purpose this happens."
"privacyPolicy_P_1.3","<b>Confidentiality of order-related Data</b>"
"privacyPolicy_P_1.4","This includes all non-public, confidential and/or proprietary information of the customer such as technical drawings, component information, technologies, development plans, products, intellectual property and inventions, finances, activities and businesses, business information relating to these technical drawings, strategic plans. The customer discloses this information to Rapidfacture and its manufacturing partners. It does not matter if this is done in writing, electronically or orally. Rapidfacture makes every effort to transfer data only to the extent which is necessary to process an order. Rapidfacture and its manufacturing partners commit to keep all confidential information secret. Rapidfacture and its manufacturing partners agree to use the confidential information solely for the purpose of evaluating the product specification and preparing the offer, as well as for manufacturing and shipping the ordered products. Rapidfacture also uses the information to improve and further develop the Rapidfacture online portal. Confidential information will otherwise not be disclosed unless the legislator arranges us to return it. In this case, we will notify you."
"privacyPolicy_P_1.5","<b>Note to the responsible Authority</b>"
"privacyPolicy_P_1.6","Rapidfacture GmbH <br> Management: Felix Furtmayr<br> Lerchenhöhe 22 <br> DE-85276 Pfaffenhofen a.d.Ilm <br> Telefon: +49 8442 92918-77 <br> E-Mail: info@rapidfacture.com <br> Responsible body within the Rapidfacture GmbH is the natural or legal person, who decides alone or together with others on the purposes and means of the processing of personal data (for example, names, e-mail addresses, etc.)."
"privacyPolicy_P_1.7","<b>Ways to revoke your Consent to Data Processing</b>"
"privacyPolicy_P_1.8","Many data processing operations are only possible with your express consent. You can revoke an existing consent at any time. All you need to do is send an informal message to the following e-mail-adress: info@rapidfacture.com. The legality of the data processing carried out until the revocation remains unaffected by the revocation."
"privacyPolicy_P_1.9","<b>Right of Objection</b>"
"privacyPolicy_P_1.10","The use of published contact information, in the context of the imprint obligation, for sending unsolicited advertising and information materials is hereby rejected. Rapidfacture expressly reserves the right to take legal action in the event of unsolicited promotional information, such as spam e-mails.<br>
Likewise, as a user of this website, you have the right to object to the processing of your data at any time, provided that the data are processed on the basis of Paragraph 6 (1) lit. e) or f) DSGVO. This also applies to profiling, based on these provisions. If you object, we will no longer process your personal data unless we can identify compelling legitimate grounds for processing that outweigh your interests, rights and freedoms, or processing for the purpose of enforcing, pursuing or defending legal claims (objection according to paragraph 21 (1) DSGVO). In particular, an objection to the processing of data for the purpose of direct advertising is permitted. If you object to this purpose, your personal data will subsequently no longer be used for this purpose (objection under paragraph 21 (2) DSGVO)."
"privacyPolicy_P_1.11","<b>Right of Appeal</b>"
"privacyPolicy_P_1.12","In the event of violations of data-protection-law by Rapidfacture, the person concerned has the right of appeal to the competent supervisory authority. Responsible supervisory authority in data-protection questions is the State Data Protection Commissioner of Bavaria. You can find his contact details <a href='https://www.bfdi.bund.de/SharedDocs/Adressen/LfD/Bayern.html?nn=5217144'>here</a>."
"privacyPolicy_P_1.13","<b>Right to Data Portability</b>"
"privacyPolicy_P_1.14","You have the right to have data that we process on the basis of your consent or in fulfillment of a contract, in itself or to a third party in a standard, machine-readable format. If you require the direct transfer of data to another person in charge, this will only be done if it´s technically feasible."
"privacyPolicy_P_1.15","<b>Transmission of Data</b>"
"privacyPolicy_P_1.16","Data transmission over the Internet (e.g. when communicating by e-mail) may have security vulnerabilities. A complete protection of the data from access by third parties can therefore not be made possible. We recommend the secure transmission of subscription data via our order-portal instead of unencrypted e-mails."
"privacyPolicy_P_1.17","<b>SSL- or TLS-Encryption</b>"
"privacyPolicy_P_1.18","The Rapidfacture website uses SSL- or TLS-encryption to protect the transmission of sensitive content (orders or inquiries). An encrypted connection is indicated by the browser's address bar changing from http://to https://and the lock icon in your browser bar. If this type of encryption is enabled"
"privacyPolicy_P_1.19","<b>Information, Blocking, Deletion of Data</b>"
"privacyPolicy_P_1.20","You have the right to free information on your stored personal data, their origin and recipient and the purpose of the data processing and, if necessary, a right to rectification, blocking or deletion of this data. For this you can contact us in writing by e-mail to info@rapidfacture.com or by mail to Rapidfacture GmbH, Lerchenhöhe 22, DE-85276 Pfaffenhofen."
"privacyPolicy_P_2.1","<b>Online-Service</b>"
"privacyPolicy_P_2.2","Drawings uploaded to our platform or created in the Rapidfacture Online-CAD are stored on our server for further processing. In the case of an order, these data will be passed on to the appropriate service provider as far as necessary to fulfill the order."
"privacyPolicy_P_2.3","<b>Cookies</b>"
"privacyPolicy_P_2.4","The internet pages partly use so-called cookies. Cookies do not harm your computer and do not contain viruses. Cookies serve to make our offer more user-friendly, effective and secure. Cookies are small text files that are stored on your computer and stored by your browser.<br>
Most of the cookies we use are so-called 'session cookies'. They are automatically deleted after your visit. Other cookies remain stored on your device until you delete them. These cookies allow us to recognize your browser the next time you visit.<br>
You can set your browser in a way to be informed about the setting of cookies and allow cookies only in individual cases, the acceptance of cookies for certain cases or generally exclude and enable the automatic deletion of cookies, when closing the browser. Disabling cookies may limit the functionality of this website.<br>
Cookies that are required to carry out the electronic communication process or to provide certain functions that you wish to use (e.g. Shopping-Cart function) are processed on the basis of Art. 6 (1) lit. f DSGVO saved. The website operator has a legitimate interest in the storage of cookies for the technically correct and optimized provision of its services. Insofar as other cookies (such as cookies for analyzing your surfing behavior) are stored, they will be treated separately in this Privacy Policy."
"privacyPolicy_P_2.5","<b>Server Log Files</b>"
"privacyPolicy_P_2.6","The provider of the pages automatically collects and stores information in so-called server log files, which your browser automatically transmits to us. These are:"
"privacyPolicy_P_2.7","<ul> <li> Browser-Type and Browser-Version</li> <li> Used Operating System</li> <li> Referrer URL</li> <li> Host name of the accessing Computer</li> <li> Time of the Server Request</li> <li> IP adress</li> </ul>"
"privacyPolicy_P_2.8","A merge of this data with other data sources will not be done.
The recording of these server log files is based on Art. 6 (1) lit. b DSGVO, which allows the processing of data to fulfill a contract or pre-contractual measures. Rapidfacture has a legitimate interest in the technically flawless presentation and optimization of its website."
"privacyPolicy_P_2.9","<b>Contact Form</b>"
"privacyPolicy_P_2.10","If you send us inquiries via the contact form, your details from the inquiry form, including the contact details you provided there, will be stored in order to process the request and in case of follow-up questions.<br>
The processing of the data entered into the contact form takes place exclusively on the basis of your consent (Art. 6 (1) lit. a DSGVO). You can revoke this consent at any time. An informal message sending us per e-mail (info@rapidfacture.com) is sufficient. The legality of the data processing operations will remain unaffected until they are revoked.<br>
The information you provide in the contact form will remain with us, until you ask us to delete it, revoke your consent to storage, or delete the purpose for data storage (e.g. after your request has been processed). Mandatory statutory provisions - especially retention periods - remain unaffected."
"privacyPolicy_P_3.1","<b>Google Analytics</b>"
"privacyPolicy_P_3.2","This website uses functions of the web analytics service Google Analytics. Provider is Google Inc., 1600 Amphitheater Parkway, Mountain View, CA 94043, USA.<br>
Google Analytics uses so-called 'cookies', text files that are stored on your computer and that allow an analysis of the use of the website by you. The information generated by the cookie about your use of this website is usually transmitted to a Google server in the USA and stored there. Google Analytics cookies are stored on the basis of Art. 6 (1) lit. f DSGVO. Google/Google Analytics has a legitimate interest in analyzing user behavior in order to optimize its website as well as its advertising.<br>
However, if IP anonymisation is activated on this website, your IP address will be shortened by Google beforehand within member states of the European Union or other parties to the Agreement on the European Economic Area. Only in exceptional cases the full IP address will be sent to a Google server in the US and shortened there. On behalf of Rapidfacture, Google will use this information to evaluate your use of the website, to compile reports on website activity and to provide other services related to website activity and internet usage to Rapidfacture. The submitted IP address will not be merged with other data provided by Google.<br>
You can prevent the storage of cookies by a corresponding setting of your browser software; if necessary, not all features of the website will be available. In addition, you can prevent the collection of the data generated by the cookie and related to your use of the website (including your IP address) to Google and the processing of this data by downloading and installing the following <a href='https://tools.google.com/dlpage/gaoptout?hl=detitle=Browser'>browser plugin</a>.<br>
For more information on how to handle user data on Google Analytics, see the <a href='https://support.google.com/analytics/answer/6004245?hl=de'>Google Privacy Policy</a>."
"privacyPolicy_P_4.1","<b>YouTube</b>"
"privacyPolicy_P_4.2","Our website uses plugins from the Google-powered YouTube page. Site operator is YouTube, LLC, 901 Cherry Ave., San Bruno, CA 94066, USA.<br>
When you visit one of our YouTube plug-in-enabled sites, you will be connected to the servers of YouTube. It tells the YouTube server which of our pages you've visited. If you're logged into your YouTube account, YouTube will allow you to associate your browsing behavior directly with your personal profile. You can prevent this by logging out of your YouTube account. The use of YouTube is in the interest of an attractive presentation of our online offers. This constitutes a legitimate interest within the meaning of Art. 6 (1) lit. f DSGVO.<br>
For more information about how to handle user information, please read the <a href='https://www.google.de/intl/de/policies/privacy/'>YouTube Privacy Policy</a>."
"privacyPolicy_P_4.3","<b>Google Web Fonts</b>"
"privacyPolicy_P_4.4","This site uses so-called web fonts, provided by Google, for the uniform representation of fonts. When you call up a page, your browser loads the required web fonts into your browser cache to display texts and fonts correctly. To do this, the browser you use must connect to Google's servers. As a result, Google learns that our website has been accessed via your IP address. The use of Google Web Fonts is in the interest of a consistent and attractive presentation of our online services. This constitutes a legitimate interest within the meaning of Art. 6 (1) lit. f DSGVO. If your browser does not support web fonts, a default font will be used by your computer.<br>
More information about Google Web Fonts can be found <a href='https://developers.google.com/fonts/faq'>here</a> and in <a href='https://www.google.com/policies/privacy/.'>Google's Privacy Policy</a>."
"privacyPolicy_P_4.5","<b>Google Maps</b>"
"privacyPolicy_P_4.6","This site uses the mapping service Google Maps via an API. Provider is Google Inc., 1600 Amphitheater Parkway, Mountain View, CA 94043, USA.<br>
To use the features of Google Maps, it is necessary to save your IP address. This information is usually transmitted to and stored on a Google server in the United States. The provider of this page has no influence on this data transfer. The use of Google Maps is in the interest of a pleasing presentation of our online offers and an easy findability of the places we specify on the site. This constitutes a legitimate interest within the meaning of Art. 6 (1) lit. f DSGVO.<br>
For more information about how to handle user information, please refer to the <a href='https://www.google.de/intl/de/policies/privacy/'>Google Privacy Policy</a>."
"activeLang","English"
"productionOnline","Production Online"
"millAndTurningPartsFastAndPrecise","Milled and turned parts - fast and precise"
"customSoftwareSolutions","Custom software solutions"
"RapidfactureErpCalcSubText","<b>The all in one solution for manufacturing companies</b>: ERP, Caclculation, CRM, PDM, NC program adminstraton integrated in one easy to use application."
"customSoftwareSolutionsSubText","Web software solutions and configuratores for technical products. Calculation, CAD/CAM und interface programming. <b>IoT and Automation Solutions</b>. Shop systems und webpages according to your specifications."
"Contact",""
"contactFormMeetingProposal","Optional: Your suggested date for a demo or other notes"
"produceMoreManageLess","Produce more, manage less"
"erpAndCalc","Rapidfacture ERP & CALC"
"experienceWhatIndustry40Means","Experience what Industry 4.0 really means"
"allInOnSolutionForProductionCompanies","The all-in-one solution for production companies"
"new","New"
"theServerBox","the rf-server-box"
"solutionForSmallBusinesses","Need custom development for your environment, or just want to start with an affordable system? We find the optimal solution for you, we make it work"
"easySafeDigital","Easy, safe, digital"
"erpAndCalcDescription_1","The functionality of various software systems such as <b>ERP, CRM, Calculation, PDM, NC Program Management</b> is <b>in a single easy-to-use application</b> for integrated manufacturing companies"
"erpAndCalcDescription_2","Get the benefits of complete digital data retention in one system, <b>data exchange at every workstation</b> and <b>secure backup</b>. The system runs on your hardware or in your data center - <b>maximum control for you, maximum data security for your customers"
"erpAndCalc_1","Save 50% on request processing"
"erpAndCalc_1_1","<b>Fine Calculation</b> in sub-steps of each processing with your cost centers"
"erpAndCalc_1_2","<b>Material Estimator</b>"
"erpAndCalc_1_3","<b>One-Click Offer E-Mail</b> from template incl. signature; PDF offer in the appendix"
"erpAndCalc_1_4","Find previous calculations, orders and drawings in seconds"
"erpAndCalc_1_5","Create invoices and delivery notes"
"erpAndCalc_1_6","Integrate a request form on your website and receive inquiries directly into the system"
"erpAndCalc_2","Bring structure to your production"
"erpAndCalc_2_1","<b>Order overview</b> about the status of each individual position"
"erpAndCalc_2_2","The <b>History</b> documents each event"
"erpAndCalc_2_3","<b>Manage drawings and NC programs</b>"
"erpAndCalc_2_4","<b>3D viewer</b> with measurement tool"
"erpAndCalc_2_5","<b>Manage machines and cost centers</b>"
"erpAndCalc_2_6","<b>Derive work plan automatically</b> from calculation"
"erpAndCalc_3","<b>Digital Collaboration and Communication</b>"
"erpAndCalc_3_1","Allocate editors. Create notes and tasks for the order"
"erpAndCalc_3_2","<b>Status summary on your phone</b> for all operations"
"erpAndCalc_3_3","In minutes, every device (PC, laptop, or tablet) in your network is configured - to process requests or to view drawings on the machine"
"erpAndCalc_3_4","Automatic <b>e-mail notifications</b>"
"erpAndCalc_3_5","Manage customer data including notes"
"softwareAddOns","Software add-on modules"
"mailImportModul","E-mail Import"
"partnerModul","Partner Module"
"shippingModul","Shipping Module"
"accountingModul","Accounting Module"
"mailImportModulHead","The E-mail Import"
"mailimportModul_1","Existing customers are assigned directly using the e-mail address"
"mailimportModul_2","E-Mail attachments are automatically created as drawings"
"mailimportModul_3","Procedure: Drag an e-mail in your mail program into the provided mailbox; The new request then appears in the ERP"
"partnerModulHead","The Partner Module"
"partnerModul_1","Keep track of positions and orders assigned to partners"
"partnerModul_2","Save time with mail templates for inquiries and ordering"
"partnerModul_3","Manage the contact information and information about your partner companies"
"shippingModulHead","The Shipping Module"
"shippingModulModul_1","Order shipments from over 100 shipping providers (UPS, DHL Express, ...) and create labels"
"shippingModulModul_2","Your customers will enjoy a tracking link with professional tracking"
"shippingModulModul_3","Create shipments from operations or add barcoded scanned items"
"shippingModulModul_4","Create delivery notes with one click from the shipment"
"accountingModulHead","The Accounting Module"
"accountingModul_1","Make outgoing invoices, note incoming payments"
"accountingModul_2","Archiving and releasing incoming invoices for the transaction"
"accountingModul_3","Keep track of pending claims"
"convinceYourself","Convince yourself"
"requestFreeDemo","Request a free demo"
"yourBenefitsAtGlance","Your benefits at a glance"
"easy","Easy"
"easy_desc","A system for many tasks with an easy-to-use interface"
"safe","Safe"
"safe_desc","Your data is finely sorted at the intended location and secured multiple times. You are in control"
"digital","Digital"
"digital_desc","Automation reduces management and friction in your process. Keep track of things"
"pricing","Pricing"
"serverBox","rf-server-box"
"forSmallBusinesses","For small businesses"
"enterprise","Enterprise"
"10employeesUp","from 10 employees up"
"once","once"
"serverIncludingSetup","for the server including setup"
"monthly","monthly"
"forSoftwareAndMaintenance","for software and maintenance"
"yearsHardwareGurantee","years of hardware warranty"
"linuxBasedSystem","Linux based system"
"hardDrives","Hard drives"
"system","System"
"activeDataBase","Active database"
"backup","Backup"
"backupHow","over RAID system"
"backupWhen","Daily incremental + Monthly"
"lizenceErpCalcWithMaintenance","Licence ERP and CALC including maintenance contract"
"month","Month"
"annualSystemUpdates","Annual Systemupdates"
"inclusive","Inclusive"
"standardSupport","Standard support"
"standardSupportDescription","We are available for you by phone and by mail. 2 hours of annual support is included. Additional inquiries will be charged for 20 minutes at an hourly rate of 80 € net. Standard support requests are processed in a 1-3 day period."
"user","User"
"additionalUser","Additional Users"
"perUser","per User"
"quantity","Quantity"
"monitoringServerAvailability","Monitoring your server availability"
"mailNotificationsErrorCase","E-mail notifications in case of error"
"premiumSupport","Premium support"
"onRequest","On request"
"licenseModules","Licencse modules"
"installationAndSetup","Installation and setup"
"nextBusinessDayRepair","Next-Buisness-Day-Hardware-Repair"
"training","Trainings"
"initialTraining","Initial seminar"
"onlineSeminar","Online seminar"
"buildingSeminar","Building seminar"
"onSiteTraining","On-site training"
"onSiteTrainingDescription","We are happy to visit you and organize the installation and training on site. Training in our rooms is also possible"
"oneTimeCosts","One-time costs"
"monthlyCosts","Monthly costs"
"softwareSolutionsTailoredYourNeeds","Our software solution tailored to your needs"
"adviseTestingAndSupportWeAreThereForYou","We are happy to advise you on the use of our software in your company. Test our software in advance online. From installation and adaptation to on-site support: we are there for you."
"softwareLicenseForPurchase","Software in license as a purchase version"
"from","from"
"anyNumberOfUsers","Any number of users"
"hostingLocalOrYourDataCenter","Hosting: On your local server or in your data center"
"trainingAndServiceTailored","Training and service - tailored to your needs"
"recommendedAnnualMaintenance","Recommended: Annual maintenance contract"
"integrationToYourSystem","Integration into your system landscape"
"developementOfOwnModules","Developement of own modules"
"interessted","Interested"
"contactUsForDemoSoftware","Contact us for a software online demo"
"interestedContactUs","Interested? Contact us."
"References","References"
"transitionToSoftware","Have a look at our software in action:"
"StahlOnlineConfigurator","SRS-Stahl GmbH: Online configurator with processing"
"getACustomOffer","Get a provisional offer for your tailored software solution"
"easyFastReliable2","Easy. Fast. Reliable."
"easyFastReliable","Easy.^800 Fast.^800 Reliable."
"yourSourceOfParts","Your source of parts."
"yourProductionTechnologyProvider","Your production technology partner."
"productionAdvantages","Capabilites"
"and","and"
"completeDbAll4hours","Full database backup all 4 hours"
"hardwareAndSetup","Hardware and setup"
"Jobs&Career","Jobs & Career"
"Jobs&CareerHeading"," Are you ready to promote digitization in production? <br> <br> <b> BECOME PART OF THE RAPIDFACTURE TEAM! </b> "
"JobOffer","Job offer"
"close","Close"
"Products","Products"
"productionOnlineDescription","Get all manufacturing processes from a single source with our online manufacturing service; from single parts with express delivery to series production: The production network for machining, injection molding and 3D printing offers the right company for your requirements. Our specialists advise you."
"standardSoftwareDescription","Produce more and manage less with the all-in-one solution for costing, ERP and production planning. Digital processes are more reliable, faster and make your daily business easier."
"customSoftwareDescription","Modern web applications, calculation, configuration, automatic creation of NC programs or measuring programs, interface programming, CAD, 3D views, or the planning of your production. You have a process? We digitize and automate it. We are also happy to assist you in setting up and structuring new business models right through to marketing."
"readMore","Read More"
"productsHeadingOne","Production Online"
"productsHeadingTwo","Standard Software"
"productsHeadingThree","Custom Software"
"ReadMoreOnOurBlog","Read more on our blog"
"jobsAboutUsDescription","Rapidfacture simplifies business processes in production through digitization, such as in the production of individual complex turned and milled parts. Modern software technology, AI method and production know-how make it possible for customers to order complex turned and milled parts online from a quantity of 1 onwards with just one click and the production remains economical for the manufacturer."
"jobsWhatWeOfferDescription","<ul> <li> Active participation in a growing innovative company </li> <li> Collaboration in an ambitious team. Professionalize your way of working </li> <li> Various tasks. You'll learn a lot, it will not be boring. </li> <li> Start-Up Atmosphere, fun is top priority, lots of coffee is free </li> <li> Flat hierarchy, short decision making. Your ideas are in demand! </li> </ul>"
"jobsAboutUs","ABOUT US"
"jobsWhatWeOffer","WHAT WE OFFER"
"yourTask","YOUR TASK"
"YourQualification","YOUR QUALIFICATION"
"ApplyNow","Apply Now"
"jobcontactheading1","We are looking forward to your application!"
"jobcontactdescription1","You have found an exciting job and would like to apply?  Then send us your complete application form (letter, CV, references) by e-mail to felix.furtmayr@rapidfacture.com"
"jobcontactheading2","You would like to apply to us, but If there is no suitable place for you to do so,"
"jobcontactdescription2","Then just send us an initiative application specifying the area in which you would like to contribute your knowledge and experience <br> <br>Note: The transmission of your application by e-mail is not encrypted."
"areaSoftwareSolutions","Software Solutions"
"allFromOneSource","All processes and operations brought together under one roof"
"areaProductionSolutions","Production Solutions"
"weDigitalizeYourProduction","We digitize your production"
"areaProductSolutions",""
"salesSpecsProjectManagement",""
"programmingAndAutomation","Programming and Automation"
"sales","Sales"
"specsAndProjManagement","Specifications and Project Management"
"thermorouter","Thermorouter"
"turningAndMilling","Turning and Milling"
"3dPrinting","3D Printing"
"productionAndProjectCoordinator","Production and project coordination"
"app","The App"
"applicationExamples","Application examples"
"forMetalAndCraftsmanship","For metalworking and craftsmanship"
"nowAvailableInGooglePS","Now available in Google Play Store"
"downloadFree","Download free"
"priceCalcApp","The price calculation app"
"withRFCin1min","Calculation made easy. Get exact prices with the Rapidfacture Calc App."
"appApplications","Application areas"
"appReasons1","<p> Calculate prices in machining industry or craft, for any kind of processed part or new product. </p> <p> Add cost centers for materials, work or machining effort to your calculation.</p> <p> Get scale prices with total price and price per piece, depending on quantity. </p> <p> You get the exact price, calculated from the defined cost centers, piece numbers and work rates. </p> <p> You can also use predefined settings or centers to save time. </p> <p> Available options:</p>"
"youNeedPrices","You quickly need prices for a customer?<br> Then this app is for you."
"appList1","<ul> <li>Specify prices per kg, per piece, per m&sup2; etc. </li> <li>Set scale prices for articles and materials </li> <li>For machines, you can set up 3 options: setup time, time per piece and individual hourly rates </li> <li>Fixed costs like shipping rates or tooling costs can be specified </li> </ul>"
"exactPricingThroughApprox","Get exact prices through intuitive calulation of processing steps"
"calculationApp","Calculation App"
"appInAction","Video tutorials"
"thermorouter_text_1.1","Application for plumbing and heating"
"thermorouter_text_1.2","Intuitive documentation of existing systems on site with a tablet"
"thermorouter_text_1.3","Design of the circuit, dimensioning of the pump and heating"
"thermorouter_text_1.4","CAD export interface"
"thermorouter_text_1.5","Electron desktop app and server application"
"appFunctionExamples","Examples of the app's functionality"
"createCostCentreMaterial","Creating a materials cost center"
"createCostCentreTools","Creating a tool cost center"
"editCostCentreMilling","Editing a milling cost center"
"consent","This webpage uses cookies for Google Analytics."
"Accept","I Accept"
"closedChat","Open Chat"
"openedChat","Close Chat"
"welcomeChat","Hello, how can we support you?"
"responseChat","Requesting next free specialist ..."
"noResponseChat","Thank you for your patience"
"appVideoDescription1","Define a material costcentre that contains for example rod products in different materials. Assign appropriate scale prices in the associated price unit (for example, € / kg)."
"appVideoDescription2","A costcentre for fixed surcharges or purchases can be used to deposit shipping costs, special tools or surcharges. Set the price unit to '€ total'."
"appVideoDescription3","Existing costcentres are edited by holding down the icon in the main view. Here a costcentre for working time is edited. The 'min' and 'max' values represent the limits of the slider in the calculation view and we can set fixed and variable time."
"constructAndDesignTools","Tools to support the rough dimensioning of your parts for design."
"overviewPie","overview_pie_english"
"managementAssistant","Management Assistant"
"allInOneFactorySolution","All-in-one factory solution"
"easyAutomaticPractical","Easy, automatic, practical"
"automatic","Automatic"
"automatic_desc","Your data is precisely sorted out and stored at a secure location. The control is yours"
"practical","Practical"
"practical_desc","A software made by mechanical engineers for mechanical engineers"
"rapidfactureCloud","Rapidfacture Cloud"
"currentlyNoJobsAvailable","There are no current job offers."
"clickHere","Click here!"
"ThermocyclingThermorouter","Thermocycling GmbH: Thermorouter"
"testHereLive","Test here live!"
"maierProductionIsFun","Mr. Maier is a friend of production."
"maierSoftwareIsNoFun","Mr. Maier trusts in good and proven processes. Software is only annoying."
